"year" "month" "date.excel" "frac.year" "co2" "co2.adj" "co2.fit" "co2.fit.adj" "co2.interpolated" "co2.interpolated.adj"
1988 10 32431 1988.7896 348.88 352.19 348.73 352.04 348.88 352.19
1988 11 32462 1988.8743 350.07 352.16 350.08 352.17 350.07 352.16
1988 12 32492 1988.9563 351.34 352.21 351.41 352.28 351.34 352.21
1989 1 32523 1989.0411 352.76 352.74 352.41 352.4 352.76 352.74
1989 2 32554 1989.126 353.07 352.39 353.18 352.5 353.07 352.39
1989 3 32582 1989.2027 353.68 352.25 354.02 352.59 353.68 352.25
1989 4 32613 1989.2877 355.42 352.86 355.25 352.7 355.42 352.86
1989 5 32643 1989.3699 355.67 352.59 355.87 352.79 355.67 352.59
1989 6 32674 1989.4548 355.12 352.77 355.24 352.89 355.12 352.77
1989 7 32704 1989.537 353.9 353.11 353.78 352.98 353.9 353.11
1989 8 32735 1989.6219 351.67 353.03 351.73 353.08 351.67 353.03
1989 9 32766 1989.7068 349.8 352.98 350 353.18 349.8 352.98
1989 10 32796 1989.789 349.99 353.31 349.96 353.28 349.99 353.31
1989 11 32827 1989.874 351.29 353.4 351.28 353.38 351.29 353.4
1989 12 32857 1989.9562 352.53 353.4 352.6 353.48 352.53 353.4
1990 1 32888 1990.0411 353.66 353.65 353.6 353.58 353.66 353.65
1990 2 32919 1990.126 354.7 354.02 354.36 353.68 354.7 354.02
1990 3 32947 1990.2027 355.38 353.95 355.2 353.77 355.38 353.95
1990 4 32978 1990.2877 356.2 353.64 356.44 353.87 356.2 353.64
1990 5 33008 1990.3699 357.16 354.07 357.07 353.97 357.16 354.07
1990 6 33039 1990.4548 356.23 353.87 356.45 354.09 356.23 353.87
1990 7 33069 1990.537 354.81 354.02 355 354.2 354.81 354.02
1990 8 33100 1990.6219 352.91 354.27 352.97 354.34 352.91 354.27
1990 9 33131 1990.7068 350.96 354.15 351.29 354.48 350.96 354.15
1990 10 33161 1990.789 351.18 354.51 351.29 354.63 351.18 354.51
1990 11 33192 1990.874 352.83 354.94 352.67 354.78 352.83 354.94
1990 12 33222 1990.9562 354.21 355.09 354.05 354.93 354.21 355.09
1991 1 33253 1991.0411 354.72 354.71 355.1 355.09 354.72 354.71
1991 2 33284 1991.126 355.75 355.07 355.91 355.23 355.75 355.07
1991 3 33312 1991.2027 357.16 355.72 356.78 355.35 357.16 355.72
1991 4 33343 1991.2877 358.6 356.02 358.04 355.47 358.6 356.02
1991 5 33373 1991.3699 359.34 356.24 358.66 355.56 359.34 356.24
1991 6 33404 1991.4548 358.24 355.87 358 355.63 358.24 355.87
1991 7 33434 1991.537 356.17 355.37 356.49 355.69 356.17 355.37
1991 8 33465 1991.6219 354.02 355.38 354.38 355.74 354.02 355.38
1991 9 33496 1991.7068 352.15 355.35 352.6 355.8 352.15 355.35
1991 10 33526 1991.789 352.21 355.56 352.51 355.86 352.21 355.56
1991 11 33557 1991.874 353.75 355.86 353.8 355.92 353.75 355.86
1991 12 33587 1991.9562 354.99 355.87 355.11 355.99 354.99 355.87
1992 1 33618 1992.041 355.98 355.97 356.08 356.06 355.98 355.97
1992 2 33649 1992.1257 356.72 356.04 356.82 356.14 356.72 356.04
1992 3 33678 1992.2049 357.81 356.34 357.67 356.21 357.81 356.34
1992 4 33709 1992.2896 359.15 356.55 358.88 356.27 359.15 356.55
1992 5 33739 1992.3716 359.66 356.55 359.43 356.32 359.66 356.55
1992 6 33770 1992.4563 359.25 356.9 358.72 356.37 359.25 356.9
1992 7 33800 1992.5383 357.02 356.25 357.18 356.4 357.02 356.25
1992 8 33831 1992.623 355 356.4 355.04 356.43 355 356.4
1992 9 33862 1992.7077 353.01 356.22 353.25 356.46 353.01 356.22
1992 10 33892 1992.7896 353.31 356.66 353.15 356.49 353.31 356.66
1992 11 33923 1992.8743 354.16 356.28 354.41 356.53 354.16 356.28
1992 12 33953 1992.9563 355.4 356.28 355.69 356.57 355.4 356.28
1993 1 33984 1993.0411 356.7 356.69 356.64 356.62 356.7 356.69
1993 2 34015 1993.126 357.16 356.48 357.37 356.68 357.16 356.48
1993 3 34043 1993.2027 358.38 356.93 358.19 356.74 358.38 356.93
1993 4 34074 1993.2877 359.46 356.87 359.41 356.82 359.46 356.87
1993 5 34104 1993.3699 360.28 357.16 360.02 356.9 360.28 357.16
1993 6 34135 1993.4548 359.6 357.21 359.37 356.99 359.6 357.21
1993 7 34165 1993.537 357.57 356.77 357.89 357.08 357.57 356.77
1993 8 34196 1993.6219 355.52 356.89 355.82 357.19 355.52 356.89
1993 9 34227 1993.7068 353.69 356.91 354.11 357.32 353.69 356.91
1993 10 34257 1993.789 353.99 357.35 354.1 357.46 353.99 357.35
1993 11 34288 1993.874 355.33 357.47 355.49 357.62 355.33 357.47
1993 12 34318 1993.9562 356.8 357.69 356.89 357.78 356.8 357.69
1994 1 34349 1994.0411 358.37 358.35 357.96 357.95 358.37 358.35
1994 2 34380 1994.126 358.91 358.22 358.8 358.12 358.91 358.22
1994 3 34408 1994.2027 359.97 358.52 359.72 358.27 359.97 358.52
1994 4 34439 1994.2877 361.26 358.67 361.03 358.43 361.26 358.67
1994 5 34469 1994.3699 361.68 358.55 361.72 358.59 361.68 358.55
1994 6 34500 1994.4548 360.94 358.55 361.15 358.76 360.94 358.55
1994 7 34530 1994.537 359.55 358.74 359.72 358.92 359.55 358.74
1994 8 34561 1994.6219 357.48 358.86 357.71 359.09 357.48 358.86
1994 9 34592 1994.7068 355.84 359.07 356.04 359.27 355.84 359.07
1994 10 34622 1994.789 355.99 359.37 356.07 359.45 355.99 359.37
1994 11 34653 1994.874 357.58 359.72 357.49 359.63 357.58 359.72
1994 12 34683 1994.9562 359.04 359.93 358.92 359.81 359.04 359.93
1995 1 34714 1995.0411 359.97 359.95 360.01 360 359.97 359.95
1995 2 34745 1995.126 361 360.31 360.87 360.18 361 360.31
1995 3 34773 1995.2027 361.64 360.18 361.79 360.33 361.64 360.18
1995 4 34804 1995.2877 363.45 360.85 363.11 360.51 363.45 360.85
1995 5 34834 1995.3699 363.79 360.65 363.81 360.67 363.79 360.65
1995 6 34865 1995.4548 363.26 360.86 363.23 360.83 363.26 360.86
1995 7 34895 1995.537 361.9 361.09 361.79 360.99 361.9 361.09
1995 8 34926 1995.6219 359.45 360.84 359.76 361.15 359.45 360.84
1995 9 34957 1995.7068 358.06 361.29 358.07 361.31 358.06 361.29
1995 10 34987 1995.789 357.76 361.14 358.08 361.47 357.76 361.14
1995 11 35018 1995.874 359.56 361.71 359.49 361.63 359.56 361.71
1995 12 35048 1995.9562 360.7 361.59 360.9 361.79 360.7 361.59
1996 1 35079 1996.041 362.05 362.03 361.96 361.94 362.05 362.03
1996 2 35110 1996.1257 363.24 362.56 362.78 362.09 363.24 362.56
1996 3 35139 1996.2049 364.02 362.54 363.71 362.22 364.02 362.54
1996 4 35170 1996.2896 364.72 362.08 364.99 362.35 364.72 362.08
1996 5 35200 1996.3716 365.41 362.26 365.61 362.46 365.41 362.26
1996 6 35231 1996.4563 364.97 362.59 364.95 362.57 364.97 362.59
1996 7 35261 1996.5383 363.65 362.87 363.45 362.67 363.65 362.87
1996 8 35292 1996.623 361.48 362.9 361.34 362.76 361.48 362.9
1996 9 35323 1996.7077 359.45 362.71 359.59 362.84 359.45 362.71
1996 10 35353 1996.7896 359.6 362.99 359.53 362.92 359.6 362.99
1996 11 35384 1996.8743 360.76 362.9 360.85 363 360.76 362.9
1996 12 35414 1996.9563 362.33 363.22 362.18 363.07 362.33 363.22
1997 1 35445 1997.0411 363.18 363.17 363.17 363.15 363.18 363.17
1997 2 35476 1997.126 364 363.3 363.93 363.24 364 363.3
1997 3 35504 1997.2027 364.56 363.1 364.78 363.32 364.56 363.1
1997 4 35535 1997.2877 366.36 363.73 366.04 363.42 366.36 363.73
1997 5 35565 1997.3699 366.8 363.64 366.69 363.53 366.8 363.64
1997 6 35596 1997.4548 365.62 363.21 366.07 363.66 365.62 363.21
1997 7 35626 1997.537 364.47 363.66 364.62 363.8 364.47 363.66
1997 8 35657 1997.6219 362.5 363.89 362.59 363.98 362.5 363.89
1997 9 35688 1997.7068 360.19 363.44 360.92 364.18 360.19 363.44
1997 10 35718 1997.789 360.77 364.18 360.99 364.4 360.77 364.18
1997 11 35749 1997.874 362.43 364.59 362.49 364.65 362.43 364.59
1997 12 35779 1997.9562 364.28 365.17 364.01 364.9 364.28 365.17
1998 1 35810 1998.0411 365.33 365.31 365.19 365.18 365.33 365.31
1998 2 35841 1998.126 366.15 365.45 366.15 365.46 366.15 365.45
1998 3 35869 1998.2027 367.31 365.85 367.17 365.71 367.31 365.85
1998 4 35900 1998.2877 368.61 365.98 368.62 365.99 368.61 365.98
1998 5 35930 1998.3699 369.3 366.13 369.42 366.25 369.3 366.13
1998 6 35961 1998.4548 368.87 366.45 368.94 366.51 368.87 366.45
1998 7 35991 1998.537 367.64 366.82 367.58 366.76 367.64 366.82
1998 8 36022 1998.6219 365.78 367.17 365.61 367 365.78 367.17
1998 9 36053 1998.7068 363.9 367.17 363.95 367.22 363.9 367.17
1998 10 36083 1998.789 364.24 367.65 364 367.41 364.24 367.65
1998 11 36114 1998.874 365.46 367.62 365.43 367.59 365.46 367.62
1998 12 36144 1998.9562 366.97 367.87 366.84 367.74 366.97 367.87
1999 1 36175 1999.0411 368.15 368.14 367.89 367.87 368.15 368.14
1999 2 36206 1999.126 368.87 368.17 368.68 367.98 368.87 368.17
1999 3 36234 1999.2027 369.59 368.12 369.53 368.06 369.59 368.12
1999 4 36265 1999.2877 371.14 368.5 370.78 368.14 371.14 368.5
1999 5 36295 1999.3699 371 367.82 371.38 368.2 371 367.82
1999 6 36326 1999.4548 370.35 367.92 370.69 368.27 370.35 367.92
1999 7 36356 1999.537 369.27 368.45 369.15 368.33 369.27 368.45
1999 8 36387 1999.6219 366.93 368.33 367 368.4 366.93 368.33
1999 9 36418 1999.7068 364.64 367.91 365.2 368.47 364.64 367.91
1999 10 36448 1999.789 365.13 368.55 365.13 368.55 365.13 368.55
1999 11 36479 1999.874 366.67 368.85 366.47 368.64 366.67 368.85
1999 12 36509 1999.9562 368.01 368.91 367.82 368.73 368.01 368.91
2000 1 36540 2000.041 369.14 369.12 368.83 368.82 369.14 369.12
2000 2 36571 2000.1257 369.46 368.76 369.61 368.91 369.46 368.76
2000 3 36600 2000.2049 370.51 369.01 370.51 369 370.51 369.01
2000 4 36631 2000.2896 371.66 368.99 371.78 369.11 371.66 368.99
2000 5 36661 2000.3716 371.82 368.64 372.41 369.23 371.82 368.64
2000 6 36692 2000.4563 371.7 369.28 371.77 369.36 371.7 369.28
2000 7 36722 2000.5383 370.12 369.33 370.29 369.5 370.12 369.33
2000 8 36753 2000.623 368.12 369.55 368.21 369.65 368.12 369.55
2000 9 36784 2000.7077 366.62 369.92 366.5 369.8 366.62 369.92
2000 10 36814 2000.7896 366.73 370.16 366.51 369.94 366.73 370.16
2000 11 36845 2000.8743 368.29 370.46 367.91 370.09 368.29 370.46
2000 12 36875 2000.9563 369.53 370.43 369.31 370.22 369.53 370.43
2001 1 36906 2001.0411 370.28 370.27 370.36 370.34 370.28 370.27
2001 2 36937 2001.126 371.5 370.79 371.16 370.46 371.5 370.79
2001 3 36965 2001.2027 372.12 370.64 372.04 370.56 372.12 370.64
2001 4 36996 2001.2877 372.87 370.21 373.33 370.68 372.87 370.21
2001 5 37026 2001.3699 374.02 370.82 373.99 370.79 374.02 370.82
2001 6 37057 2001.4548 373.3 370.86 373.36 370.92 373.3 370.86
2001 7 37087 2001.537 371.62 370.79 371.88 371.05 371.62 370.79
2001 8 37118 2001.6219 369.55 370.96 369.79 371.2 369.55 370.96
2001 9 37149 2001.7068 367.96 371.26 368.06 371.35 367.96 371.26
2001 10 37179 2001.789 368.1 371.54 368.06 371.51 368.1 371.54
2001 11 37210 2001.874 369.68 371.86 369.49 371.68 369.68 371.86
2001 12 37240 2001.9562 371.24 372.15 370.93 371.84 371.24 372.15
2002 1 37271 2002.0411 372.43 372.42 372.02 372.01 372.43 372.42
2002 2 37302 2002.126 373.08 372.38 372.88 372.18 373.08 372.38
2002 3 37330 2002.2027 373.52 372.03 373.82 372.33 373.52 372.03
2002 4 37361 2002.2877 374.86 372.19 375.18 372.52 374.86 372.19
2002 5 37391 2002.3699 375.55 372.34 375.91 372.71 375.55 372.34
2002 6 37422 2002.4548 375.4 372.95 375.37 372.92 375.4 372.95
2002 7 37452 2002.537 374.02 373.19 373.96 373.13 374.02 373.19
2002 8 37483 2002.6219 371.49 372.9 371.95 373.36 371.49 372.9
2002 9 37514 2002.7068 370.7 374.01 370.29 373.6 370.7 374.01
2002 10 37544 2002.789 370.25 373.7 370.37 373.83 370.25 373.7
2002 11 37575 2002.874 372.08 374.27 371.87 374.06 372.08 374.27
2002 12 37605 2002.9562 373.78 374.69 373.38 374.29 373.78 374.69
2003 1 37636 2003.0411 374.68 374.67 374.53 374.51 374.68 374.67
2003 2 37667 2003.126 375.62 374.92 375.44 374.73 375.62 374.92
2003 3 37695 2003.2027 376.11 374.62 376.41 374.92 376.11 374.62
2003 4 37726 2003.2877 377.65 374.98 377.81 375.13 377.65 374.98
2003 5 37756 2003.3699 378.35 375.13 378.55 375.33 378.35 375.13
2003 6 37787 2003.4548 378.13 375.67 378 375.54 378.13 375.67
2003 7 37817 2003.537 376.61 375.78 376.56 375.73 376.61 375.78
2003 8 37848 2003.6219 374.48 375.9 374.51 375.93 374.48 375.9
2003 9 37879 2003.7068 372.98 376.3 372.79 376.11 372.98 376.3
2003 10 37909 2003.789 373 376.47 372.81 376.28 373 376.47
2003 11 37940 2003.874 374.34 376.54 374.24 376.44 374.34 376.54
2003 12 37970 2003.9562 375.69 376.6 375.67 376.58 375.69 376.6
2004 1 38001 2004.041 376.79 376.77 376.74 376.72 376.79 376.77
2004 2 38032 2004.1257 377.36 376.66 377.56 376.85 377.36 376.66
2004 3 38061 2004.2049 378.4 376.87 378.49 376.97 378.4 376.87
2004 4 38092 2004.2896 380.5 377.8 379.79 377.08 380.5 377.8
2004 5 38122 2004.3716 380.61 377.39 380.42 377.19 380.61 377.39
2004 6 38153 2004.4563 379.55 377.11 379.75 377.3 379.55 377.11
2004 7 38183 2004.5383 377.77 376.97 378.22 377.42 377.77 376.97
2004 8 38214 2004.623 375.84 377.29 376.11 377.56 375.84 377.29
2004 9 38245 2004.7077 374.05 377.38 374.37 377.71 374.05 377.38
2004 10 38275 2004.7896 374.22 377.7 374.4 377.87 374.22 377.7
2004 11 38306 2004.8743 375.84 378.04 375.86 378.06 375.84 378.04
2004 12 38336 2004.9563 377.45 378.36 377.34 378.25 377.45 378.36
2005 1 38367 2005.0411 378.34 378.32 378.48 378.46 378.34 378.32
2005 2 38398 2005.126 379.66 378.95 379.39 378.68 379.66 378.95
2005 3 38426 2005.2027 380.29 378.8 380.38 378.88 380.29 378.8
2005 4 38457 2005.2877 382.06 379.37 381.79 379.1 382.06 379.37
2005 5 38487 2005.3699 382.25 379.01 382.55 379.31 382.25 379.01
2005 6 38518 2005.4548 382.08 379.61 382 379.53 382.08 379.61
2005 7 38548 2005.537 380.65 379.82 380.58 379.74 380.65 379.82
2005 8 38579 2005.6219 378.67 380.1 378.53 379.96 378.67 380.1
2005 9 38610 2005.7068 376.43 379.77 376.83 380.17 376.43 379.77
2005 10 38640 2005.789 376.81 380.3 376.88 380.37 376.81 380.3
2005 11 38671 2005.874 378.31 380.53 378.35 380.57 378.31 380.53
2005 12 38701 2005.9562 379.96 380.88 379.83 380.75 379.96 380.88
2006 1 38732 2006.0411 381.37 381.35 380.95 380.93 381.37 381.35
2006 2 38763 2006.126 382.02 381.3 381.81 381.1 382.02 381.3
2006 3 38791 2006.2027 382.57 381.06 382.75 381.25 382.57 381.06
2006 4 38822 2006.2877 384.37 381.67 384.09 381.4 384.37 381.67
2006 5 38852 2006.3699 384.93 381.68 384.79 381.54 384.93 381.68
2006 6 38883 2006.4548 384.03 381.55 384.16 381.68 384.03 381.55
2006 7 38913 2006.537 382.28 381.45 382.65 381.82 382.28 381.45
2006 8 38944 2006.6219 380.51 381.93 380.53 381.96 380.51 381.93
2006 9 38975 2006.7068 378.82 382.17 378.77 382.11 378.82 382.17
2006 10 39005 2006.789 379.07 382.56 378.76 382.26 379.07 382.56
2006 11 39036 2006.874 380.16 382.37 380.19 382.4 380.16 382.37
2006 12 39066 2006.9562 381.62 382.54 381.63 382.55 381.62 382.54
2007 1 39097 2007.0411 382.49 382.47 382.71 382.7 382.49 382.47
2007 2 39128 2007.126 383.7 382.99 383.57 382.85 383.7 382.99
2007 3 39156 2007.2027 384.34 382.83 384.5 383 384.34 382.83
2007 4 39187 2007.2877 386.24 383.54 385.86 383.16 386.24 383.54
2007 5 39217 2007.3699 386.42 383.16 386.57 383.31 386.42 383.16
2007 6 39248 2007.4548 385.87 383.39 385.97 383.48 385.87 383.39
2007 7 39278 2007.537 384.43 383.59 384.48 383.64 384.43 383.59
2007 8 39309 2007.6219 381.84 383.27 382.38 383.81 381.84 383.27
2007 9 39340 2007.7068 380.87 384.23 380.62 383.98 380.87 384.23
2007 10 39370 2007.789 380.87 384.38 380.63 384.14 380.87 384.38
2007 11 39401 2007.874 382.36 384.58 382.07 384.3 382.36 384.58
2007 12 39431 2007.9562 383.61 384.54 383.52 384.45 383.61 384.54
2008 1 39462 2008.041 385.07 385.05 384.61 384.59 385.07 385.05
2008 2 39493 2008.1257 385.85 385.13 385.45 384.74 385.85 385.13
2008 3 39522 2008.2049 385.84 384.3 386.41 384.87 385.84 384.3
2008 4 39553 2008.2896 386.77 384.03 387.76 385.02 386.77 384.03
2008 5 39583 2008.3716 388.51 385.25 388.44 385.18 388.51 385.25
2008 6 39614 2008.4563 388.05 385.58 387.82 385.35 388.05 385.58
2008 7 39644 2008.5383 386.27 385.46 386.33 385.52 386.27 385.46
2008 8 39675 2008.623 384.08 385.55 384.22 385.69 384.08 385.55
2008 9 39706 2008.7077 383.09 386.47 382.48 385.86 383.09 386.47
2008 10 39736 2008.7896 382.78 386.3 382.5 386.02 382.78 386.3
2008 11 39767 2008.8743 384.02 386.24 383.95 386.18 384.02 386.24
2008 12 39797 2008.9563 385.12 386.04 385.4 386.32 385.12 386.04
2009 1 39828 2009.0411 386.66 386.64 386.49 386.48 386.66 386.64
2009 2 39859 2009.126 387.13 386.41 387.35 386.63 387.13 386.41
2009 3 39887 2009.2027 388.52 387 388.29 386.77 388.52 387
2009 4 39918 2009.2877 389.57 386.85 389.65 386.93 389.57 386.85
2009 5 39948 2009.3699 390.16 386.88 390.37 387.1 390.16 386.88
2009 6 39979 2009.4548 389.62 387.12 389.78 387.27 389.62 387.12
2009 7 40009 2009.537 388.07 387.23 388.3 387.46 388.07 387.23
2009 8 40040 2009.6219 386.09 387.53 386.22 387.66 386.09 387.53
2009 9 40071 2009.7068 384.66 388.04 384.5 387.87 384.66 388.04
2009 10 40101 2009.789 384.34 387.87 384.56 388.09 384.34 387.87
2009 11 40132 2009.874 386.05 388.29 386.08 388.32 386.05 388.29
2009 12 40162 2009.9562 387.49 388.42 387.61 388.54 387.49 388.42
2010 1 40193 2010.0411 388.55 388.54 388.79 388.77 388.55 388.54
2010 2 40224 2010.126 390.06 389.34 389.72 389 390.06 389.34
2010 3 40252 2010.2027 391.02 389.5 390.72 389.2 391.02 389.5
2010 4 40283 2010.2877 392.39 389.66 392.13 389.4 392.39 389.66
2010 5 40313 2010.3699 393.23 389.94 392.88 389.59 393.23 389.94
2010 6 40344 2010.4548 392.24 389.73 392.29 389.78 392.24 389.73
2010 7 40374 2010.537 390.33 389.48 390.8 389.95 390.33 389.48
2010 8 40405 2010.6219 388.52 389.97 388.67 390.12 388.52 389.97
2010 9 40436 2010.7068 386.84 390.23 386.9 390.29 386.84 390.23
2010 10 40466 2010.789 387.17 390.72 386.9 390.44 387.17 390.72
2010 11 40497 2010.874 388.67 390.91 388.35 390.59 388.67 390.91
2010 12 40527 2010.9562 389.81 390.74 389.79 390.73 389.81 390.74
2011 1 40558 2011.0411 391.3 391.28 390.87 390.86 391.3 391.28
2011 2 40589 2011.126 391.93 391.21 391.7 390.98 391.93 391.21
2011 3 40617 2011.2027 392.45 390.93 392.62 391.09 392.45 390.93
2011 4 40648 2011.2877 393.37 390.64 393.96 391.22 393.37 390.64
2011 5 40678 2011.3699 394.29 390.99 394.66 391.36 394.29 390.99
2011 6 40709 2011.4548 393.69 391.18 394.04 391.52 393.69 391.18
2011 7 40739 2011.537 392.59 391.74 392.53 391.68 392.59 391.74
2011 8 40770 2011.6219 390.21 391.66 390.41 391.86 390.21 391.66
2011 9 40801 2011.7068 389 392.4 388.65 392.05 389 392.4
2011 10 40831 2011.789 388.93 392.48 388.68 392.23 388.93 392.48
2011 11 40862 2011.874 390.25 392.5 390.16 392.41 390.25 392.5
2011 12 40892 2011.9562 391.8 392.74 391.66 392.59 391.8 392.74
2012 1 40923 2012.041 393.07 393.06 392.79 392.78 393.07 393.06
2012 2 40954 2012.1257 393.34 392.62 393.68 392.96 393.34 392.62
2012 3 40983 2012.2049 394.36 392.81 394.7 393.14 394.36 392.81
2012 4 41014 2012.2896 396.44 393.67 396.11 393.34 396.44 393.67
2012 5 41044 2012.3716 396.87 393.57 396.85 393.54 396.87 393.57
2012 6 41075 2012.4563 395.88 393.37 396.26 393.76 395.88 393.37
2012 7 41105 2012.5383 394.52 393.7 394.8 393.98 394.52 393.7
2012 8 41136 2012.623 392.54 394.03 392.74 394.22 392.54 394.03
2012 9 41167 2012.7077 391.14 394.56 391.05 394.47 391.14 394.56
2012 10 41197 2012.7896 391.02 394.58 391.15 394.71 391.02 394.58
2012 11 41228 2012.8743 392.99 395.24 392.7 394.95 392.99 395.24
2012 12 41258 2012.9563 394.39 395.33 394.25 395.18 394.39 395.33
2013 1 41289 2013.0411 395.66 395.64 395.43 395.41 395.66 395.64
2013 2 41320 2013.126 396.89 396.16 396.36 395.63 396.89 396.16
2013 3 41348 2013.2027 397.27 395.74 397.35 395.82 397.27 395.74
2013 4 41379 2013.2877 398.36 395.6 398.77 396.01 398.36 395.6
2013 5 41409 2013.3699 399.9 396.58 399.52 396.2 399.9 396.58
2013 6 41440 2013.4548 398.78 396.25 398.92 396.39 398.78 396.25
2013 7 41470 2013.537 397.28 396.42 397.43 396.57 397.28 396.42
2013 8 41501 2013.6219 395.32 396.78 395.3 396.76 395.32 396.78
2013 9 41532 2013.7068 393.31 396.72 393.53 396.95 393.31 396.72
2013 10 41562 2013.789 393.61 397.18 393.55 397.12 393.61 397.18
2013 11 41593 2013.874 395.1 397.37 395.04 397.31 395.1 397.37
2013 12 41623 2013.9562 396.73 397.67 396.54 397.48 396.73 397.67
2014 1 41654 2014.0411 397.83 397.82 397.68 397.66 397.83 397.82
2014 2 41685 2014.126 398.01 397.28 398.57 397.84 398.01 397.28
2014 3 41713 2014.2027 399.47 397.93 399.54 398 399.47 397.93
2014 4 41744 2014.2877 401.33 398.57 400.94 398.18 401.33 398.57
2014 5 41774 2014.3699 401.88 398.56 401.67 398.35 401.88 398.56
2014 6 41805 2014.4548 401.3 398.76 401.06 398.52 401.3 398.76
2014 7 41835 2014.537 399.09 398.23 399.54 398.69 399.09 398.23
2014 8 41866 2014.6219 397.22 398.68 397.4 398.86 397.22 398.68
2014 9 41897 2014.7068 395.41 398.83 395.61 399.04 395.41 398.83
2014 10 41927 2014.789 395.65 399.24 395.63 399.21 395.65 399.24
2014 11 41958 2014.874 397.22 399.49 397.13 399.4 397.22 399.49
2014 12 41988 2014.9562 398.79 399.73 398.63 399.57 398.79 399.73
2015 1 42019 2015.0411 399.85 399.83 399.77 399.76 399.85 399.83
2015 2 42050 2015.126 400.31 399.58 400.67 399.94 400.31 399.58
2015 3 42078 2015.2027 401.51 399.97 401.65 400.1 401.51 399.97
2015 4 42109 2015.2877 403.43 400.66 403.06 400.29 403.43 400.66
2015 5 42139 2015.3699 403.7 400.36 403.8 400.46 403.7 400.36
2015 6 42170 2015.4548 NA NA NA NA NA NA
2015 7 42200 2015.537 NA NA NA NA NA NA
2015 8 42231 2015.6219 NA NA NA NA NA NA
2015 9 42262 2015.7068 NA NA NA NA NA NA
2015 10 42292 2015.789 NA NA NA NA NA NA
2015 11 42323 2015.874 NA NA NA NA NA NA
2015 12 42353 2015.9562 NA NA NA NA NA NA
